,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1804479,2295.958689440775,2321.7396027336395,2336.385599389995,2439.1380212117006,2917.9057113525528,2544.1792258908454,2284.530285964879,2277.093526949211,2618.5909099459477,2293.508980158571,2378.1139302991464,2661.1204932276055,2297.718473118486,2303.3366091052512,2367.1512848421735,2336.5231354335187,2456.4903912592677,2660.98820050383,2800.1635081889276,2549.493217718835,2289.030176596598,2316.1162185740836,2386.125036461639,2333.1390730171706,2546.2750145395908,2323.344807691698,3167.8030206949534,2267.396748362068,2737.8913531639882,2696.483837064713,2625.6763871732915,2398.49989037245,2335.8767565063276,2461.754741724279,2337.739570731547,2750.92323727067,2370.482040039264,2407.7839090123693,2806.5121806161155,2394.293050692041,2285.3373435496633,2717.3110815865284,2428.4600667098125,2320.223025589956,2257.7142432224996,2708.639164707833,2324.875865366908,2480.465042123404,2400.8246130433245,2326.841266778621,2257.6349413594744,2789.851783421032,2539.1653035869454,2426.8888072141176,2566.968737856593,2540.8083686413493,2645.804251090743,3246.878758573992,2353.702472985141,2511.8760920671225,2470.6412929910593,2290.154740401267,2634.0222819271994,2371.0720363028718,2304.803734029869,2508.6210181385745,2341.4271352453675,2856.4598435767025,2510.090259451448,2442.3141496826897,2643.969439820659,2942.3327214211236,2357.928168595658,2368.3815937170116,2323.7692137439462,2423.733779261666,2271.648659835259,2371.38380365619,2378.7159196540997,2357.683999375135,2574.225484278559,2483.0073286237084,2383.6349398205116,2331.627651339437,2591.2622998528373,2541.302505233433,2636.4275238762,2287.117118819397,2572.911795238158,2323.0671627434317,2860.1790940310575,2319.2897440675424,2325.477978892388,2325.3643884107146,2605.6824357481437,2677.2681504209063,2376.4336488190647,2371.4567848114925,2795.2804732724085,2483.1171279308123,2323.598849835177,2394.7810900908353,2496.536278140034,2696.4715866373426,2443.691571326214,2517.7503412364954,2319.9231357532058,2385.519251852566,2920.380203876705,2714.3361442382584,2524.1233332840984,3257.493042377122,2550.210480276313
1804519,2360.426781004455,2284.9653249839726,2764.2101677887963,2424.7555201517093,2305.3309649179987,2473.508795387264,2437.928281041755,2383.817973963566,2596.676948678714,2579.940501246603,2323.5214279585884,2326.231634530013,2400.9489732503393,2541.3188474869876,2402.9606390058884,2604.6766103807336,2342.6941922210167,2819.5837757871277,2634.7214615731746,2388.6222524791087,2269.865254077822,2329.0319523001135,2519.7698083394175,2600.0300078990513,2341.4120151476754,2487.2648928812164,2384.7436937217262,2759.5204982576524,2834.387781653078,2516.5741324358637,2329.93480220018,2312.634817193935,2813.081344392821,2605.2991998418875,2384.1579519672796,2318.172211785418,2296.0312521365368,2369.287777245775,2667.959099262309,2397.432749878436,2749.122501946174,2355.1983706522947,2355.306640315244,2931.758750933706,2268.1200228290295,2368.644386882216,2766.5336776231475,2832.2766039058474,2612.087965376674,2422.329413374876,2267.4260250101343,2389.0401417058124,2349.9068117837915,2345.7650510204194,2296.235136722955,2611.212620352359,2356.0817610734,2389.362999347286,2623.3184409208116,2326.3975528270257,2850.1961316853817,2376.132387280375,2723.043940385873,2562.161694516414,2551.634134862366,2352.4484992015387,2698.7720461028644,2300.290607179309,2312.517622198942,2762.636658839153,2780.7360187141294,2764.5647646045663,2393.4573180244097,2359.9795895046204,2316.2222606779173,2305.9329736476966,2767.9947325639523,2586.5242229041037,2333.106353440901,2819.751726673198,2942.3268189483792,2445.891466887436,2393.739791338552,2758.801106948511,2341.5883320806784,2455.5715279398414,2334.4167293501605,2243.2166309942245,2316.626486692869,2881.8253540725127,2519.9955905036295,2482.333930174948,3058.6223199267247,2542.3054635129893,2302.7082141947812,2271.9785732520154,2272.5503424724916,2294.4461218835377,2385.2863639105117,2804.6537335555236,2694.697346131913,2372.386585816453,2282.752218379849,2252.837740089875,3323.3523734571872,2271.2047697269436,2574.9331250112614,2276.492848776633,2432.1654090920792,2397.792307601796,2424.9421217552886,2628.827876134739,2710.216929963137
1804559,2865.6272476156046,2539.5453552234458,2276.3680343797064,2251.119822976033,2244.779029357768,2270.7156590657373,2439.2583089048967,2737.560479368739,2267.247000004402,2756.810569320198,2676.205877117111,2421.4778575920354,2564.8176862747255,2516.217011713476,3108.482857245626,2622.8869621512954,2853.604470518837,2609.7835273766946,2321.305450948078,2311.3812761420604,2435.0096917619844,2766.8437683437505,2261.447776356438,2342.1533219372236,2775.749941834847,2249.0925659534682,2349.563157369366,2255.565960507391,2267.904694418399,2664.306436222854,2778.9534805035883,2524.9449832075284,2351.920390237032,2368.0400406950644,2635.8407696572617,2280.7520752948635,2679.964163376686,2320.401609630006,2483.6523427480156,2298.678146286023,2847.646715354108,2711.6211219887336,2639.1228289738956,2397.418269396813,2414.053081986579,2402.9403955047655,2552.0383405419457,2309.3634793841065,2298.530254884672,2923.0669178660487,2621.8744413813374,2310.310732180446,2729.0448353083757,2339.6823309894858,2627.1596451466453,2254.7054658938114,2574.665119752957,2293.251275477345,2497.019112756482,2375.2845929924415,3072.214139626786,2851.308295042528,2304.3406453716148,2346.6974556391706,2280.7121825969853,2520.781541506691,2359.6490063679594,2287.2840973752645,2539.0684835119773,2565.6235716064,2270.2022898775617,3301.5253991269356,3000.3352033851993,2850.984709419685,2818.253325210236,2528.0791247741577,2868.0283735730127,2566.0522432961234,2790.7642290342587,3008.4782423977604,2944.0908999767653,2509.0520877554136,2810.6262299687146,2237.581491717079,2483.720462501819,3171.299702148546,2260.3252267267094,2328.9571064286174,2303.28289605185,2351.501291529765,2322.499522339556,2965.1368072989258,2545.446658447094,2578.3985199958624,2301.526806799745,2278.026966438791,2521.8193562857564,3000.730592633019,2322.4264518832756,2369.8231626555416,2392.199222672582,2561.570447278104,2288.272593450081,2856.2514717097292,2397.2475200890776,2322.0433587238463,2546.204864404927,2390.0132604716687,2451.581303125624,2283.6238515999244,3208.86735759125,2456.4745757791798,2336.0281145646413
1804599,2983.020429173946,2466.7824295281002,2302.535699726846,2553.5807675615088,2344.419206903697,2358.23572754996,2342.8165428566194,2376.765391558487,2417.9987514890386,2259.663525483393,2390.098058037618,2582.5545853087,2307.447383689451,2334.0809424915865,2439.4238921548217,2413.411068477419,2489.630656325194,2429.3904115050796,2447.901937709074,2320.377687796915,2453.6683849415317,2554.878415711084,2344.66075711543,2587.936932119598,2722.89806953454,2590.208133650586,2623.3365169956373,2352.2703765373967,2348.9826822018263,2724.9224000475474,2414.1437414418583,2647.916014234701,2351.9340338494776,2636.350231235268,2312.9722653027006,2632.6469003331936,2313.0930039171785,2571.851894660588,2318.6601072022922,2679.016281506235,2303.0055006423026,2821.681112618901,2235.8864930915647,2384.4591453762346,2744.1840114719034,2687.4949966057325,2373.0020072336038,2258.465699920238,2258.6637677044637,2355.4835584267194,2276.0165801274657,2263.9533458203955,2866.2332976449484,2566.8665419950175,2358.0744684235365,2686.6552258571824,2251.349649371678,2640.2541775694203,2238.2598602680114,2669.7634990458073,2373.5382167124917,2316.4022214600855,2298.9824308461957,2353.65947798278,2343.889215507519,2521.421444216704,2310.823472082423,2784.499730001854,2213.194977209076,2432.918012180825,2257.0378372096334,3044.7846374938185,2407.0406440761967,2627.970026192441,2657.202058651951,2567.770404634041,2607.131356934216,2552.504009160085,2374.2943715299198,2362.643596156663,2379.938509171789,3309.7569117543626,2595.0212785380695,2715.7931335143976,2951.2476588712348,2457.156710391121,2503.417553087555,2557.5530950899906,2548.132866060721,2323.6153923235306,2273.9278161770635,2310.9435328677982,2319.7340352442884,2304.537640284065,2435.778531884329,2476.858765440018,2489.144420811137,2483.726594577133,2549.710451441549,2306.527854492632,2403.3017597826597,2701.624929924051,2928.4095568438192,2615.6956324006787,2390.7605582988735,2401.838805817518,2247.3241342533147,2531.625360335764,2235.0655068373308,2550.986723996133,2728.241925390957,2951.511624002608,2448.169700502375
1804639,2440.7160779489877,2302.5339285533637,2568.746035005486,2487.358832369636,2639.12799076502,2648.3044690457828,2545.398578678509,2402.338012778881,2420.7129110571864,2577.364246041728,2343.428088825926,2279.416539377866,2507.0546254713026,2416.9658334925252,2434.637479972832,2649.9777050180733,2422.2320387056557,3079.0233748968294,2236.040410400121,3007.011999117566,2348.9416734787665,2367.8758163345465,2486.0988234468186,2323.2943989116993,2293.1010966585263,2273.598811988478,2614.2342656425176,2573.615545053162,3230.221012724683,2317.462435002775,2318.2072940325083,2353.4121374173146,2548.0177670562334,2658.6965687480897,2806.316423516517,2290.8405466207805,2319.7905590952378,2708.1615712777907,2438.034176992899,2420.667416213811,2367.363786486375,2360.376755564934,2846.447974212657,2729.1076312867167,2367.685005159236,2310.5895768158603,2395.3930613813104,2630.8682418247067,2519.0335974069803,2363.7149195493867,2334.864888626571,2572.937156865496,2336.733169249322,2401.247463701597,2432.336921961847,2768.843324173132,2604.5077834518243,2237.3629204009567,2432.9246263915925,2268.856683410228,2354.6763766464574,2584.6878385744685,2741.1858997464615,2271.2774408364376,2439.8250415527327,2222.965906522358,2232.237074454684,2278.7956040557615,2293.89678775589,3003.4697256848876,2244.4503625242724,2389.9842841134223,2354.027063175365,2514.384961113624,2350.126018287113,2325.690333772591,2831.995620326132,2341.9225201922595,2310.8942395390995,2861.350365627907,2323.0354172813877,2539.7720395296374,2308.522422941013,2546.568439437184,2385.1706284213533,2486.6450728108007,2260.8224523990466,2313.6697433146805,2543.754809845571,2627.5334961040217,2796.368912311562,2355.987510715777,2451.447041700791,2279.596739942765,2448.696415146519,2354.4315111951923,2284.793713843207,2308.361444517579,2368.336228945163,2404.288199439854,2607.947026149859,3165.793082797296,2294.788354568513,2329.5697046972887,2647.7302228397534,2568.680131682484,2324.7527406647423,2330.7396242039813,2284.8642973333826,2267.9659894092415,2351.74915547531,2546.2838885466526,2502.4514742902848
1804679,2391.4342879147825,2359.8102779700707,2323.4410041194787,2832.7041522222084,2436.386133415234,2641.54851803973,2646.243121693161,2727.4750688157383,2424.2417949073865,2751.082126540276,3072.091387735617,2319.336773021369,2359.5188403124066,2339.3101472456806,3177.888767193291,3177.4126736778376,2403.442664000062,2892.829450091526,2404.65384325314,2520.777449206431,2603.0276667694798,2562.6683098284907,2359.564538197611,2305.669914725377,2243.7679225074794,2353.7467854576244,2237.5074588113416,2355.422019074568,3181.655823163173,2325.2014758688324,2652.8394371464033,2287.816487497003,2541.500306948652,2367.0536857976967,2497.685327017699,2420.436755868299,2626.887675962914,2339.9521631376974,2393.835349547541,2494.3163730841766,2890.369751375911,2372.254154038654,2289.1509284976837,2477.438131943032,2362.7353502038914,2646.5348334666505,2669.521407189587,2318.64767596477,2582.4778203020574,2882.611566491149,2582.050859902512,2563.5856437408,2685.767453175867,2380.6066386757375,2940.7679476490816,2345.8791998390516,2245.5060119486416,2303.6874588729615,2614.092921806807,2346.298930577169,2828.4842485248855,2425.7951846636665,2357.8393113284224,2375.1740888588456,2454.1684542848557,2340.3762136827286,2607.018832774582,2269.7405490552555,2547.0673498015317,2418.4753745350863,2356.4416543179236,2249.7129074328045,2469.2642851910705,2658.64615314389,2557.9066031649095,2584.428852814704,2342.335059294847,2515.300238271468,2639.5496854260055,2412.5263639795794,2615.9024525165773,2952.530363616293,2564.9920736678578,2320.5533843388853,2391.1575867273923,2240.9567998929742,2309.838367810439,2279.3659894604048,2281.410950482865,2367.9903608196364,2638.104107699473,2561.7831003397355,2713.685747316007,2471.735566048855,2355.217372473103,2399.071848138005,2343.290148120973,2390.44858913882,2342.205729946288,2571.8245091646995,2656.54281775162,2675.052217923652,2349.849689499021,2388.579601419001,2321.855014154316,2336.162048427799,2678.2314070927036,2347.794724795914,2431.2622816952758,2295.4058081006447,2330.7137886751434,2387.63189298557,2333.5573275569823
1804719,2559.783377148994,2550.8950939073447,2512.8407935608693,2393.6771396041204,2368.610760585389,2265.6615929158766,2441.2218593735756,2358.8479707854904,2410.449319304114,2347.539339195454,2484.9474129587666,2563.372163441222,2485.812406842038,2557.5386391355705,2356.4898820356975,2305.5778530151974,3038.0910030254017,2318.507127341914,2653.237927575894,2383.3542720878,2610.560395953844,2311.260818779502,2398.195703833761,2479.791861063514,2578.2848210006514,2410.6483855800607,2566.0532489114626,2347.831552054968,2672.8801367225833,2922.0031530438023,2740.6862296126906,2637.7611460849753,2249.788620564256,2345.3952322055343,2750.277732053365,2932.2351055278905,2505.4612321706536,2591.631596622541,2399.5014986452884,2219.3163357319813,2300.9693191859433,2682.1772504688324,2272.522925787382,2439.3152090725107,2802.3963282645527,2338.995058390034,2595.874923075516,2752.1122578173204,2306.798654604555,2477.747229224568,2337.0703490060305,2315.7496498881137,2346.1458317985284,2454.7672281683563,2353.4599594257015,2302.509942121158,2466.8377428505282,2532.4339166624227,2307.5889503659073,2716.62907497515,2475.2093172994496,3008.1118251167445,2451.099148496572,2509.4551277815235,2301.604801622323,2578.8272604391045,2533.8956729115753,2685.013616141733,2314.056755087837,2284.5938701447376,2378.073849717401,2283.6579141840507,2726.95651303477,2460.128041953551,2321.815713365474,2534.010478562726,2288.2397333601325,2842.4666276098083,2609.080464273483,2316.6284751429407,2510.8755229692247,2632.2574421024933,2262.912519734519,2587.543840182467,2980.1796059625312,2700.5811105337802,2640.745655392695,2286.8737549918906,2373.3535832236116,2330.067710923546,2374.177529097881,2235.1999078526405,2530.02911841128,2285.08306455524,2640.3658794439566,2415.875704409291,3096.6103164057463,2699.9518461426833,2559.3925269059337,2339.4460545631323,2318.5360847620655,2293.963054021619,2555.9660301321856,3195.3071281930957,2284.0074689503535,2380.7567740791606,2584.930125962153,2870.172877689046,2333.3703158151466,2705.5892812209595,2584.501739628851,2337.073281416589,2404.945684075151
1804759,2319.0404301600643,2369.9614654423985,3024.497965074368,2484.8620986747555,2720.9670868379544,2352.5318507478723,2649.659226530364,2303.646504805893,2508.7433065579194,2524.491929082298,2342.2150116463713,2280.1325134462463,2378.2572564094626,2361.1957643976048,2290.4189355344315,2521.404187744703,2359.17370824002,2310.2821410964084,2334.7211501822776,2738.7307343466923,2284.096369558131,2391.659907670483,2741.91626059157,2552.2595653247095,2239.221638907577,2546.3442143137386,2639.2670076602813,2809.1363205571392,3220.42284728693,3021.4208503285413,2374.2545289219306,2259.1676433428916,2323.1080327243603,2471.8375239366746,3341.6950997296626,2380.163218326993,2253.591514895275,2264.372799810317,2677.9782617141823,2476.3535115374384,2300.1542996792004,2658.637770629048,2473.484873179902,2630.643205195158,2384.0269360054544,2532.2227004882025,2348.0291477716205,3725.5717349858396,2358.350247657554,2287.973165575597,2348.345638158578,2283.6694376281066,2585.8578677674136,2788.3249904850477,2413.3530146953744,3113.767617637444,2493.0594913673167,2603.079851800566,2541.9888128383873,3040.5179409575476,2321.8314001463605,2495.8426880016846,3440.699679938122,2275.948111865307,2641.2722176338298,2824.502707026833,2625.0899592435076,2557.520200941413,2542.2595652432774,2334.03980343501,2747.519582783744,2463.081431355194,2352.2827476795283,2262.725968270731,2251.958779723342,2258.2365814201044,2428.4083537338247,2251.373741285829,2516.431230062304,2590.2255999511904,2311.0672925825033,2263.8407172642005,2277.5132040668195,3114.6107351391156,2332.899166065687,2419.317734562861,2896.868970991569,2560.656310497985,2352.9311866547664,2569.1228833717573,2543.9196942698104,2638.752985444672,2333.5924690635925,2457.8793594767744,2416.415915415331,2889.5021635100807,2377.7216304060453,2391.706511951877,2394.143727705446,2524.0049964142972,2293.396205774054,2406.8617414569676,2455.5956431960053,2630.808404343589,2563.321225355192,2717.9080355665083,2911.1019329361397,2481.4317487097906,2576.49820426301,2474.8625103783706,2314.99049384423,2668.257408716279,2630.3244979781775
1804799,2328.7844032035164,2849.800935785781,2911.1250338814098,2821.0577120508656,2330.6662283817477,2525.020690575211,2973.1682507173396,2751.795280154926,2314.9945097932778,3173.5760783081423,2367.3203892553443,2434.814455597231,2340.2325293953986,2436.6088940675204,2661.098651565847,2724.2023265178614,2377.5033962703533,2541.2707979469956,2343.1884182138833,2440.235347182729,2372.072342138793,2289.4085007619524,2282.7763880799175,2324.995689999978,2279.468143940122,2306.039125662345,2367.45283964687,2383.96074521764,2352.444993059022,2343.421722769076,2614.8165531034088,2690.1212489053646,2646.9398990580044,2304.724358485428,3106.727412113313,2373.9217912713098,2385.1103882624407,2356.845751346733,2351.236787710642,2483.0859840215116,2532.836404427234,2334.4279960819763,3362.544891163902,2601.076501515509,2287.5349839305954,2641.6346230702993,2489.3719884459697,2669.441069133311,3096.846317805549,2361.056512061152,2647.5915887609904,2404.779189588469,2291.596720862855,2302.6092572215252,2619.2251592728103,3043.5778427964774,2285.037116619813,2273.202827899835,2520.028853483459,2406.875664524833,2374.146453380693,2371.857688438342,3413.953180625203,2582.0305861603206,2469.4041449563156,2334.1234845890312,2644.180409600033,2442.108920616284,2674.610820682441,2656.8962622379554,2279.1649587126594,2553.8242702434272,2353.870573055493,2640.2138788502634,2401.700260403473,2364.7191154796105,2450.646925501703,2607.3845269272706,2270.0687469650516,2687.1288869377654,2250.021950195582,2266.0601046787947,2301.350612228294,2488.8711649348065,2347.5283492367853,2282.903309820226,2466.075628608838,2476.4074656211396,2634.56646164933,2490.219410284702,2381.026561015477,2429.0837548674167,2491.717684570496,2265.986247680264,2583.7702238219376,2288.4789244191884,2827.9474546098986,2724.9932880068986,2300.269305165928,2375.7726219116576,2547.6628255122414,2615.4241682827164,2526.985346090466,2670.4233467137196,2506.0650757746985,2342.7364585059427,2443.2125876553587,2453.842137733822,2281.1313029246207,2302.120557684155,2216.7661210814067,2673.953732287484,2514.951385000648
1804839,2651.329986864475,2664.7946797987647,2372.6150268617553,2605.1081737478926,2604.903946866012,2637.6062631331856,2402.939967326664,2430.8269645681366,2439.649831063583,2964.0969422901803,2595.097914683327,2794.907945573874,2297.0032122103576,2954.6892804210584,2741.361838391641,2422.976966925557,2680.38331449432,2467.0130707234302,2717.2219932695434,2352.7940853016535,2842.131589729187,2482.263614537802,2370.6637230278375,2356.427308773346,2473.330030948759,2695.670269603343,2339.221290652132,2349.8374326341955,2251.727803443497,2892.372768909407,2578.7004115069135,2555.4940970966295,2370.5630279666248,2319.515503426196,2335.129643044846,2547.181833542494,2604.875142435227,2258.9783664651673,2385.4744625343205,2332.138099170514,2595.856020361577,2815.4281754057697,2725.1808766245654,2315.1318615833593,2497.7574559212994,2338.6501654890694,2574.0551868901607,2606.1261127592256,2360.4358736105287,2735.3272227563016,2546.255320006184,2815.780997567341,2264.229881567682,2331.455445831925,2380.296851663293,2713.0130020568645,2264.592372762034,2867.9476219601415,2335.1424734420193,2430.6963848561836,3179.9224636671806,2351.415251310397,2538.5628179865344,2468.7083470452926,2351.933428903347,2339.4315399854527,3123.319807100529,2909.0199993502824,2359.0037358682557,2657.0006979471996,2391.8858066570415,2293.2382766833302,2739.196148710302,2677.6616248501678,2498.528813238341,2958.601564806699,2289.686952138717,2553.232666612126,2520.663700520553,2310.4156067968834,2663.3827401710605,2494.3924785885038,2361.32240209144,2389.118810876776,2468.0638229535502,2244.449086585717,2817.4995067024993,2373.784531639138,2291.998604754445,2246.2709997156408,2503.400046864748,2287.532731644666,2672.5643047899844,2314.6819604014318,2392.0928511856227,2363.159194949967,2320.1684592493707,2311.013102084507,2579.715209875973,2589.3178066843525,2259.3856295242763,2343.400459829551,2629.0978999594267,3240.5318907052288,2293.391815704063,2739.3055298073796,2397.9175381128334,2365.011122066093,2724.450240216452,2540.494007729645,2749.0050773985145,2306.621376519566,2294.0216696587668
1804879,2315.2782206957095,2321.7323436046354,3026.92402932158,2453.565733842086,2296.632558859248,2494.539231620715,2533.588346441727,2304.51133796487,2598.687867065674,2366.014095353902,2350.159009983098,2381.9572450247115,2337.090357502611,2348.2822118211293,2375.193496139527,2363.149486356778,2278.085337814435,2319.5040145148455,2783.458806817694,2312.1015207383857,2742.353341531535,2586.721142014271,2609.6807536287565,2568.0321377400023,2373.676885847939,2618.3422534573456,2841.91372927779,2579.8121327256627,2710.7205660932987,2341.5764894835615,2221.8037251362503,2363.0440553745407,2300.667919953081,2557.5559174150744,2484.897468299328,2238.1311894361893,2375.7440335972233,2457.723302961928,2626.9691475976656,2556.5581357602364,2335.605152311336,2699.9184209789046,2343.636422330157,2532.12926494274,2553.2843364097566,2342.994858058061,2396.421646359156,2332.938464484148,2343.2610021931696,2451.4486811809065,2262.0762851449913,2373.611653816778,2314.282024850575,2604.0719314544963,2353.7186330437426,3275.9491485790772,2388.64419549336,3101.5651475865866,2348.951462515194,2699.4242409215226,2514.2160062839566,2670.1048077812998,2310.133692605668,2324.0941019658903,2515.3784227619367,2274.259974144823,2601.483175160719,3344.4487216967195,2404.5781645046864,2322.3451476473115,2703.081070117313,2623.6444806862223,2310.0868048516822,2341.018742624955,2314.9038761876245,3015.0736860124703,2547.120406184598,2995.4143409338812,2475.9362366136315,2309.282173913049,2278.4044678948744,2939.265680556642,2331.8154259945695,2682.2989964951485,2352.392948129917,2575.247192931424,2351.069436718049,2283.5192231537703,2606.7124695651105,2405.938467295529,2348.4394036735225,2330.3775166869505,2376.7679369232883,2299.6363912118004,2329.4362646343534,2595.7770071360787,2576.7771675921235,2326.8730855478098,2960.7569770658365,2755.837308605959,2596.0514647705213,2250.968279965639,3133.8471203223044,2460.5495045417806,2646.7638262742234,2299.6180037188406,2404.3856458692344,2472.3510539489494,2605.3328599353545,3131.7781414912824,2291.813014118275,2487.9691401268683,2531.52371979203
1804919,2300.266605227347,2745.867596863593,2371.525012180584,2487.0658027517534,2626.1318062898204,2324.876453321151,2482.416290053762,2543.0260044193897,2286.7099288179197,2588.799952947797,2421.968299571378,2389.8681100289623,2547.797215486567,2281.5645883983793,2387.823011000437,2517.135083263338,2258.255605148221,2685.4522491197135,2433.43576325494,2562.0961555957947,2321.734812892689,2392.2384671711175,2370.818999724829,2400.428515413442,2315.7933182033776,2264.6732495933893,2339.9645002461507,2303.5488755078723,2859.405614374856,2362.2574785909487,2366.257259146221,2345.7071511135155,2621.993330337777,2290.370670738912,2660.651534371213,2327.1680809723894,2278.3293634273086,2560.476629295994,2721.2726906273215,2395.477712669813,2543.4517765595174,2357.235878399088,2319.6001763475424,2301.1177890849654,2312.881862584613,2355.8784870222207,2679.1386106961295,2226.1984140389814,2589.696886477202,2333.538353494581,2478.618061829816,2402.4492309210755,2663.875247188725,2328.0115920695544,2276.2443806709257,2516.116145672954,2879.753652597157,2457.670517800327,2898.5937886207516,2284.3718975068327,2295.714166621816,2233.6496492196843,2692.588524331107,2330.448962833552,2448.6151027514543,2468.7192897086265,2328.8605726956494,2394.8570612694252,2916.681060277258,2404.6675441788984,2734.5875144143297,3037.1976801348796,2307.465034767476,2332.883544657408,2357.5531327847275,2466.5077318614126,2355.007204057097,2340.689701807748,2487.2569098628687,2538.88074284062,2344.795189444718,2335.8680276913274,2765.711179564993,2430.4431666570695,2225.046099587499,3196.474594355664,2326.0050278350786,2516.5872374478895,2394.3579083776954,2620.9739216404478,2413.7835898757307,3019.006656187339,2420.095839630439,2462.8253544518884,2359.440150544082,2496.3561249577997,2254.4316068428984,2893.216777998626,2382.5845800755487,2395.1484793277828,2273.061865770287,2466.321687509407,2333.8838261657365,2313.073859723814,3300.185223676082,2671.503146064191,2711.2361890395355,2264.0356340513313,2336.3492374242155,2510.8969984820046,2398.768184767309,2431.8046809495363,2281.1952882228125
1804959,2619.842022754783,2664.4542443864116,2665.674006064762,1977.0259559034205,2273.1165556201872,2475.300636843402,2262.9547028565057,2746.15285589915,2389.852267501582,2220.684506053724,2406.941550693764,2588.4832885374626,2338.7534988839134,2588.80879688845,2784.818879768929,2341.262571670882,2586.34157261303,2667.184903002566,2399.697820669009,2349.0045876642553,2563.2003236086125,2288.1486496565935,2261.9179405888926,2257.812136568465,2980.284423852014,2288.857845908028,2388.6414970019587,2482.4994777069774,2338.0765433169736,2462.303712859297,2644.879086126446,3050.9847705074485,2893.834208775102,2339.1988898175437,2285.970424228891,2539.025090547632,2447.2701621116103,2319.378109642947,2411.478301707489,2322.8105942231487,2541.749306568588,2348.957795773459,2576.445561798333,2687.769021982523,2568.7259353864774,2473.1887970737666,2372.0484187587163,2319.8357523014192,2231.68713273606,2297.5599017294203,2426.9644484357004,2321.5737495347685,2298.2001060267244,2280.2426462035496,2436.9009452670643,2477.7789696464333,2345.7013755684247,2535.7099271914385,2397.3341235733014,2267.5799570899057,2514.0319962426533,2210.666632540073,2288.7772069007206,2525.016554984312,2345.6715602825116,2304.202986604744,2551.3972391927427,2785.693254858374,2460.2073347841774,2946.5841364866733,2220.08763119456,2847.4400452458867,3077.6617041342784,2594.1286215498917,2565.1465195588557,2967.436351348336,2335.468587313019,2881.6246933287343,2386.5270530820776,2325.1765711012035,2470.8353623545795,2460.52184445599,2717.5083065756244,2353.962702820553,2584.384560702544,2551.174204636717,2543.558329393083,2616.8957776808593,2896.612025443507,2357.3983319603944,2458.8839343186064,2341.8269942079733,2486.5203465920395,2523.7707772913395,2422.6850850211044,2304.714641733139,2290.4878674305987,2438.093581180883,2301.871714322216,2684.39447436202,2382.060273476304,2619.6876197676775,2383.8718864283705,2278.004766774678,2469.5086369433902,2691.6994275800303,2465.1273148550063,2658.286657524507,2561.315078919045,3186.9407310675306,2669.516425472549,2488.713950177049,2344.2737995990424
1804999,2318.426752045708,2335.7762444759396,2452.1635055896495,2555.635908121919,2253.272542083364,2337.96582881832,2284.5738317564073,2382.2484296130365,2530.2008476593874,2285.0075274432766,2521.383867842464,2284.181783161098,2279.9855246609513,2396.9574700648072,2833.0161168910145,2488.6176758635456,2980.8626174407073,2318.3735094006133,3005.204220992503,2294.9389531193924,2300.312493903254,2704.4001428663837,2595.3386710670065,2330.486839410282,2753.4430953027368,2540.1760997551664,2508.4166589270667,2584.117552077083,2405.1588748639037,2502.647357993169,2627.729838999569,2328.2531680810102,2371.876723294773,2375.700263318158,2322.9961817403964,2568.494861846166,2602.19477830929,2289.2995249999913,2335.099498612846,2528.462062885732,2296.683837107398,2704.0726182944422,2289.009941292002,2373.9790998804865,2458.0207672878146,2314.9132389173037,2459.9731277127344,2865.1767407390053,2221.156435396476,2571.5865762912945,2285.228965360701,2548.339492429179,2333.8613284574276,2360.6615351972123,2928.421524946361,2337.2839760820825,2323.92721297299,2434.620059595237,2308.9335106469634,2641.917569387692,2676.6915894756507,2532.050159397148,2369.0378531024744,2315.9823765569436,2348.3492050826485,2277.1394337148663,2700.8712509693646,2518.9566828667366,2259.5966996830393,3091.4847959252324,2784.312976955893,2753.2624667718223,2477.5726831157276,2412.9945178796047,2308.4408805192056,2314.0372987777005,2929.125032433594,2348.628963574714,2271.4731229821004,2403.750766856951,2944.603983571482,2423.2069960137114,2289.8367778207003,2722.468408435397,2531.1776839558243,3307.6599116788466,2615.619472402545,2333.2707654482474,2362.7515634463525,2678.4615934743374,2281.9266844876797,2608.6675916333656,2820.9937612729036,2321.283259418114,2434.1413739935288,2338.6920340740007,2272.8355775672026,2450.6221667495315,2512.023531574088,2542.500350383419,2399.12608265023,2361.633453465001,2887.7781455101467,2696.183598070872,2784.2840386484963,2354.3676054045627,2297.3545750781805,2294.7933165739632,2657.289249379304,2713.1475675516504,3276.767179991465,2443.059126907095,2313.274594273765
